source,post_url,time,user_id,title,text,likesCount,commentCount,shareCount,media_url/0,media_url/1,media_url/2,media_url/3,media_url/4,shared_post_url,shared_post_text,shared_post_media_url,is_ev,conf_score,summary,theme,charge_type,stn_status,operator,landlord,location,sentiment,promo_val,promo_trig,user_impact,comp_insight
香港電動車充電資訊交流,https://www.facebook.com/groups/366950274676457/permalink/1746279596743511/,5/17/2026,1.45306E+15, ,荃灣京匯中心雙雄，經常拍充電位阻住人充電，人哋入嚟充電要比停車費㗎,45,65,1,https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/700285578_4361105797501786_7241732557230475897_n.jpg?stp=cp6_dst-jpg_s720x720_tt6&_nc_cat=107&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=QxuEIe6F2FsQ7kNvwHG1EpR&_nc_oc=Ado5d0qKh5Nn7qIR6gLBISS15AlzESDTXXgcIi05zIu88QTa-hVFmrJzPNxb7dcPTlw&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=3hFikNlYjjplQmJEDIrgJw&_nc_ss=70289&oh=00_Af73ms5ZTQ_tPoJARNKDu4Xw1SAhVhnQ3v9n80LD1ymQ9Q&oe=6A14E3A7, , , , , , , ,TRUE,0.95,荃灣京匯中心停車場經常有車輛長期佔用充電位，阻礙真正有需要的電動車主進行充電，而車主進入停車場需支付停車費用。,車位佔用,未提及,營運中,Unknown,Unknown,荃灣京匯中心停車場,Negative,None,None,充電位被非充電車輛長期霸佔，令真正需要充電的車主需額外支付停車費卻無法使用充電服務，造成雙重損失，長期會打擊車主前往該處充電的意願，轉投其他充電點。,充電位被佔用問題直接損害充電營辦商的使用率及收益，營辦商應考慮引入閒置佔用費（Idle Fee）機制、加強巡查或增設地鎖等技術手段，以保障付費用戶體驗，提升競爭優勢。
香港電動車充電資訊交流,https://www.facebook.com/groups/366950274676457/permalink/1746133363424801/,5/17/2026,1.22098E+17, ,港車薈PRO X轉插 X 阿維塔07 港車北上充電實況分享無懼雨天 ，會員直接到珠海港車薈現場測試教學，液冷超充速度滿意！充電速度達到268KW，30%電量半小時充滿！越級顏值 悅目亦悅心 港車薈PRO X  讓你充電無憂！港車北上全方位服務 - 港車薈#港車北上 #快充轉插, ,0,0,https://scontent-lga3-3.xx.fbcdn.net/v/t39.30808-6/701895276_122110452230846506_718514534027744013_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=104&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=APpxFMQngiQQ7kNvwHM97l7&_nc_oc=Adq_73OSVvYppSLsL1iHMWkFiVcLIh3EV7GNxXF3X_37iCRrVc_JaICxyLnYWuKa4Uo&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=3hFikNlYjjplQmJEDIrgJw&_nc_ss=70289&oh=00_Af7fhcDivcxM2d_ds7-SFz3dI5kttELNQQUIKvg6gx1P_A&oe=6A14DC27,https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/699396957_122110452218846506_7709442474204684259_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=110&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=hJZXhWeMQ-cQ7kNvwHseTot&_nc_oc=Adp6e147SqBx6lsUlJBjLqLp9uNN8X6IPDPGzzR2SLTUmipFhSElYn-qbqVdsgtY-ec&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=3hFikNlYjjplQmJEDIrgJw&_nc_ss=70289&oh=00_Af6ouM8H1u1Eo_JGNP7Kqp92fxSnWlWTol_w6DOyowyzvQ&oe=6A14DA0E,https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/699354241_122110452224846506_3897201526842920894_n.jpg?stp=cp6_dst-jpg_s590x590_tt6&_nc_cat=100&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=KgJ_Uc0VbBwQ7kNvwFTCLc0&_nc_oc=AdqaouLFIib7cwzVJaW6RLzPOwFRGtDatD2p0N_LEtALyIhwZP1EDLIKSZe4I3ykiXQ&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=3hFikNlYjjplQmJEDIrgJw&_nc_ss=70289&oh=00_Af4J18zIdiwYoXo10Q8IrJBy9f6hsac0TH1BWl4kUexx6A&oe=6A14EB12,https://scontent-lga3-2.xx.fbcdn.net/v/t15.5256-10/699858918_27692459497021781_3079934702573484547_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=100&ccb=1-7&_nc_sid=117846&_nc_ohc=1uKbwR3jt0MQ7kNvwHDXNbx&_nc_oc=AdrdokJzudOna6n91Jq2LuAAXcEebTNdFQEMUXLDFZYAKdmCC4gQrFJ1gWWfnDU9xj4&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=3hFikNlYjjplQmJEDIrgJw&_nc_ss=70289&oh=00_Af7jawfbjhTmLgPiSqN9lT4fpZAYxrpnpJL9XKZUAcGUUA&oe=6A14F4D8,https://scontent-lga3-3.xx.fbcdn.net/v/t39.30808-6/701895072_122110452338846506_5588637346675348405_n.jpg?stp=cp6_dst-jpg_s590x590_tt6&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=jc1124gw1H8Q7kNvwG-soo4&_nc_oc=AdphP18s3O-nleI_jk4FcobWO1d-X1UjgXJsJheMK_Wt3XULe-wY1Yh1WUo55ZZK02s&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=3hFikNlYjjplQmJEDIrgJw&_nc_ss=70289&oh=00_Af6EtPSHL6zFIHFYH2t5R3SnGwf9JMtd_E2sIS1bVJuJRQ&oe=6A15000D, , , ,TRUE,0.3,港車薈推廣PRO X充電轉插，會員於珠海港車薈現場測試液冷超充，達268KW速度，30%電量半小時充滿，主打港車北上充電解決方案。,價格動態,快充/超充,未提及,Unknown,Unknown,珠海港車薈（非香港地點）,Positive,充電速度268KW，30%電量半小時充滿,None,None,None
香港電動車資訊及充電交流谷,https://www.facebook.com/2680794722215565/posts/3836719756623050,5/14/2026,pfbid02XYPmsaEg4d91Sqdupe3PbkntuGAywD8CC54yeb3Pv8hxH9F1psibyfvG35QnA2RXl, ,喺深水埗the clampton充電 超級搵笨 扣咗我錢又叉唔到電 同佢哋講佢話部機轉藍燈 係正常 係我個架車setting同條線有問題 叫佢refund話冇得回 係咪痴L線㗎？？？？,8,8,0,https://scontent-atl3-3.xx.fbcdn.net/v/t39.30808-6/699779655_10162542605627007_8921959662926124234_n.jpg?stp=cp6_dst-jpg_s590x590_tt6&_nc_cat=107&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=EImBCKcQpWYQ7kNvwFIdTGf&_nc_oc=Adp0Q_kgU4930sTycYF9sJFKNgsfcTi-y3fQeU_vBj7PWHGDaTA7oOFDG7ub6ubvgWE&_nc_zt=23&_nc_ht=scontent-atl3-3.xx&_nc_gid=2BYvfqg2Isu2r08dfn67bQ&_nc_ss=70289&oh=00_Af4mk1Go_moWsGjNwuBYZEcFq8Am_D1nO-rlzaGRvAPWlQ&oe=6A14A6B2,https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/699625872_10162542605757007_239108266442919616_n.jpg?stp=cp6_dst-jpg_s590x590_tt6&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=yMXQk6nBFyAQ7kNvwFTjvOZ&_nc_oc=AdoMKaCrtWBlTTFE0Gm3TA5JmR5FiGr_Md-EcDNOustsF9nNHYVpLM7HkKEWfyg0mBM&_nc_zt=23&_nc_ht=scontent-atl3-2.xx&_nc_gid=2BYvfqg2Isu2r08dfn67bQ&_nc_ss=70289&oh=00_Af6GT9uxwAuAPX7vFRj0MACDZQOkXc8-oGQvnU127g32bw&oe=6A14A61C, , , , , , ,TRUE,0.95,車主在深水埗The Clampton充電，被扣款後無法充電。營辦商聲稱充電機藍燈顯示正常，歸咎於車主車輛設定及充電線問題，拒絕退款，車主表示極度不滿。,服務問題,未提及,暫停服務/損壞,Unknown,Unknown,深水埗 The Clampton,Negative,None,None,此事件會嚴重打擊車主對The Clampton充電服務的信任，引發公眾對其收費後無法提供服務及退款機制的質疑，車主未來可能會避免前往該場地充電。,事件反映充電營辦商缺乏完善的售後及退款機制，競爭對手（如中電Smart Charge、Shell Recharge等知名營辦商）若能在App內提供清晰的異常處理流程及自動退款功能，將可形成明顯的市場差異化優勢。
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3834822616812764/,5/11/2026,1.00333E+15,新收車無送中充線，想問下有無推介？,新收車無送中充線，想問下有無推介？有睇過下淘寶，我見淘寶頭牌子嗰d個價錢同喺香港買好似唔爭得遠，想問下有無推介？thx thx!!!!,4,11,0, , , , , , , , ,TRUE,0.4,車主新收車沒有附送中充線，正在查詢購買中充線的推薦渠道，並比較淘寶與香港本地價格差異。,充電疑問,未提及,未提及,Unknown,Unknown,Unknown,Neutral,None,None,None,None
香港電動車資訊及充電交流谷,https://www.facebook.com/2680794722215565/posts/3834781553483537,5/11/2026,pfbid02W5Y8sLStZK5DQ7RLw326LEseFJxQGgi49mqte8LyZ1B6U3v3HwTUU5i8k2XzLMAhl, ,中充$25/15分鐘，會唔會好貴？,16,48,0,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/694768414_10163781285722626_1755478839361862595_n.jpg?stp=dst-jpg_s720x720_tt6&_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=RPZOBKcZ5uQQ7kNvwF-4B1Z&_nc_oc=Adq79A5vGUJi1Iiob_FuD6CzhMNSroS1nD6da72mba_-XcGB570A2xdJm4hgiEUdmRk&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&_nc_gid=E45we3lW0U3sxas2VjbK6g&_nc_ss=70289&oh=00_Af412_EAg7fS0zve7iDg69gLX5dW8KBnFSvKqoRRjvnxuA&oe=6A14C5E8, , , , , , , ,TRUE,0.95,車主質疑中速充電收費每15分鐘$25（即每小時$100），認為價格偏高，引發對充電收費合理性的討論。,價格動態,中充/慢充,營運中,Unknown,Unknown,Unknown,Negative,$25/15分鐘（即每小時$100）,None,車主普遍認為中充收費$25/15分鐘偏貴，可能降低使用該充電站的意欲，轉而尋找更便宜的充電選項或快充方案，影響該營辦商的客流與使用率。,此回應用戶對中充定價的敏感度極高，反映市場對中速充電的合理價格期望偏低。營辦商若定價過高（尤其對比快充每分鐘成本），容易失去價格敏感型車主，應參考市場均價調整定價策略以保持競爭力。
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3831851643776528/,5/8/2026,6.15774E+13,大角咀 One Bedford Place 停車場，終於有TESLA免費EV充電,大角咀 One Bedford Place 停車場，終於有TESLA免費EV充電,1,0,0,https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-6/690754592_122181778604912952_4892225293964943803_n.jpg?stp=dst-jpg_p180x540_tt6&_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=XgoVpKpZ9OYQ7kNvwHlqkEg&_nc_oc=Adp1TmwkcGnRgVKi4M2Hp_mSEGFVcM2iM6z4zavjwkJmkVjlAn10tSOrgSlcyyo_SsE&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&_nc_gid=E45we3lW0U3sxas2VjbK6g&_nc_ss=70289&oh=00_Af6NYJEDxu6ToNO29hSfG51zx2Y0Fb_6tlb-zNvHxtD6Mg&oe=6A14C5D3, , , , , , , ,TRUE,0.95,大角咀One Bedford Place停車場新安裝Tesla免費電動車充電設施，車主表示期待已久。,價格動態,中充/慢充,新啟用,Tesla,Unknown,大角咀 One Bedford Place 停車場,Positive,免費充電,None,免費Tesla充電設施可吸引Tesla車主選擇該停車場泊車充電，提升車主忠誠度及停車場使用率。,Tesla持續擴展目的地充電網絡，為車主提供免費慢充增值服務，有助鞏固品牌生態圈，並對其他營辦商的住宅/商場慢充市場構成競爭壓力。
香港電動車充電資訊交流,https://www.facebook.com/groups/366950274676457/permalink/1738832300821574/,5/8/2026,1.00661E+14,承接 派傳單 貼海報 貼街招 掛橫額 掛banner,"承接 派傳單 貼海報 貼街招 掛橫額 掛banner工商廈派傳單 印傳單 印街招想宣傳又想慳荷包 平價宣傳增加生意額 增加公司知名度全港 貼海報 海報宣傳 印傳單 印海報 印街招派傳單 街上派傳單 派發傳單 工商廈派傳單 商廈派傳單 工廈派傳單 屋苑入傳單 屋苑派傳單 屋苑入信箱 私樓派傳單 私樓入傳單 私樓入信箱街頭派傳單 工商廈入傳單 工廈入傳單 商廈入傳單  派贈品 派sample 放易拉架 貼海報 貼街招 公屋派傳單 派通函 入通函 掛banner 放banner合適行業 餐廳 補習社 茶飲 工程公司 太陽能公司 二餸飯 零售 美容儀器 裝修工程 防水工程 鋁窗工程 地產代理 保險代理 產品宣傳 品牌宣傳 電腦維修 食堂宣傳宣傳易派傳單公司 WhatsApp: 94518014 https://api.whatsapp.com/send?phone=85294518014承接全港各區派傳單.貼海報街招服務我們的網站https://myeasypromotion.com/我們的客戶https://myeasypromotion.com/%e6%88%91%e5%80%91%e7%9a%84%e5%ae%a2%e6%88%b6/印傳單https://myeasypromotion.com/%E5%8D%B0%E5%88%B7%E6%9C%8D%E5%8B%99/Facebook 專頁https://www.facebook.com/share/19Vz17DbxX/旋轉拍賣商店https://carousell.app.link/me5wd2PN5Vb海報宣傳••••••••••••••••街上貼街招/貼海報 海報宣傳全港各區, 每區300張起接, 提供影相為證服務.⭕A4每區 300張起（每張$1.8）⭕A5每區300張起(每張$1.2）⭕A6每區300張起（每張$ 1) ⭕每張:A3/5  $ ; A2 /5.5 $ ; A1/ 6.5$ 每區 300張貼村屋範圍街招海報海報會全部拍攝相片 街招拍攝35張相片.••••••••••••••••••洗樓入公屋 (上樓派傳單)每張 0.65 1000張起會拍攝150張相片工商廈洗樓 舊式工商廈  會拍攝 35張相片證明150元3座 130元 5座120元 10座 110元20座95元 30座⭕入村屋地下信箱 ：$270起接單每區最少300戶起x9毫子 ⭕入唐樓地下信箱：$180 起接單每區最少300戶起.x6毫子汽車派傳單 派名片的士或call 車平台公司或汽車美容公司 優惠 1.5 1張放置 banner 掛banner 街頭放bannet 已申請地政署獲批放置 包取貨10條以下 120元條20條起 100元1條  要有放資詳細資料 code會影相證明 偏遠地或 加 30元 1條街上(舉牌)派傳單服務：派傳單 2小時起 85元1小時派傳單 3小時 80元 1小時派傳單 4小時起  80元1小時舉牌放傳單 加 10元1小時加易拉架 加25元1小時著制服 加 20元1小時半山學校 加80元 1小時派贈品 派飲品 派試用裝 派香水 派樣本 派sample派公屋信箱  已申請入信箱200戶 70元 每座 元 500戶 125元 750戶 188元 1000戶 250元.最小 5 座起 已成功申請入公屋通函 誠意合作：WhatsApp: 94518014派傳單，貼海報，貼街招 洗樓派傳單. 工廈商廈洗樓和私人屋苑,村屋，唐樓等入信箱服務.印傳單 光粉紙  115克 210*285mm 2000張 需帶稿件 包本地送貨 460元A4  尺寸 2000張 430元 A4 尺寸 4000張 660元其後每 1000張  100元A5 2000張 330元A5 4000張  530元其後每 1000張 100元A6 2000張 300元其後 每1000張80元包送貨 印刷 A3. 海報300張起 2.4元張印刷 A2 海報 600張起 3元張印刷 A1 海報 128克紙600張起  3.4元 張印刷 A1 海報 115克紙700張 3元#派傳單 #傳單員 #派傳單公司 #傳單印刷 #推廣員 #Promoter #印傳單#派報公司 #投遞信箱 #發傳單 #發名片 #唐樓派傳單 #公屋派傳單#貼海報 #貼街招 #貼貼紙 #全港專業洗樓派傳單 #派樓及印刷服務#派傳單服務 #洗樓 #市場推廣 #宣傳 #派傳單服務 #海報宣傳#派傳單 #推廣 #宣傳 #廣告 #Promotion #村屋派傳單#車輛派傳單 #汽車派傳單 #村屋派信箱 #唐樓派信箱 #舊樓派傳單 #舊樓派信箱 # 工商廈派傳單", ,0,0, , , , , , , , ,TRUE,0.6,分享使用港車薈PRO X DC快充轉插於現代IONIQ 5在珠海山姆八達通液冷超充站的充電實況，推廣轉插品牌質量、售後及服務，展示港車北上充電解決方案。,價格動態,快充/超充,營運中,八達通（珠海）,Unknown,珠海山姆,Positive,推廣港車薈PRO X DC快充轉插（CCS2轉GBT）品牌，標榜質量、售後、服務均為NO.1,None,向香港電動車車主展示經由轉插使用內地超充站的實際可行性，降低北上充電憂慮，推動跨境充電需求增長。,反映港車北上趨勢下，轉插硬件產品與內地充電網絡的配套需求成為新商機，相關轉插品牌可與內地充電營辦商聯動拓展市場。
香港電動車充電資訊交流,https://www.facebook.com/366950274676457/posts/1738538877517583,5/8/2026,1.22098E+17, ,港車薈PRO X 轉插 X 現代IONIQ 5 珠海山姆#八達通液冷超充站 實況分享。 越級顏值 悅目亦悅心 港車薈PRO X  讓你充電無憂！選擇最優品牌，質量，售後，服務都是NO.1#港車薈 #DC快充轉插 #CCS2 #GBT #電車北上, ,0,0,https://scontent-bos5-1.xx.fbcdn.net/v/t39.30808-6/688611597_122109145838846506_8977401054352101445_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=QfHKdfsbG5sQ7kNvwGoIPz6&_nc_oc=AdreUq2Lq9UpgZtkwkG_MjEDyClsEWjVoSfInmdxBGM3Mseh93Pzn58L8Kw99F-Fsuo&_nc_zt=23&_nc_ht=scontent-bos5-1.xx&_nc_gid=kY5z-M094_5X39oW6kTOXw&_nc_ss=70289&oh=00_Af6GYtnSOLsm8LH3hA9k-VRgNjZLYuRcl8dWeYSPeZj6sg&oe=6A15025E,https://scontent-bos5-1.xx.fbcdn.net/v/t39.30808-6/690760271_122109146132846506_3766240858953940279_n.jpg?stp=cp6_dst-jpg_s590x590_tt6&_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=dUg3JopO2k0Q7kNvwFD01RF&_nc_oc=AdqILdWzvYGDsXCtOEEJxUCMIAzYc0uROsEGY7eDBEH4bLiS-Wb_yjTesi_xRxF6zMc&_nc_zt=23&_nc_ht=scontent-bos5-1.xx&_nc_gid=kY5z-M094_5X39oW6kTOXw&_nc_ss=70289&oh=00_Af4M1tLI9gsH2JivR0tNdtIYN1bn79LJAuDSHu_7USBO1A&oe=6A14E0B5,https://scontent-bos5-1.xx.fbcdn.net/v/t39.30808-6/690294164_122109145778846506_7630005732088229382_n.jpg?stp=cp6_dst-jpg_s590x590_tt6&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=2xvS6QQ0wewQ7kNvwEFEOlp&_nc_oc=AdpHrmbLfj-PzFXii1RB2-IONqXrlzQPwA5jH8HMnexcj6tfbtNLLEnoMjTF5SzqKQk&_nc_zt=23&_nc_ht=scontent-bos5-1.xx&_nc_gid=kY5z-M094_5X39oW6kTOXw&_nc_ss=70289&oh=00_Af5K-K3tPoee1B8C6qYjImgQvYvcibsJFlBM8vjrZDDraw&oe=6A14F245,https://scontent-bos5-1.xx.fbcdn.net/v/t39.30808-6/694148761_122109145898846506_504751914473075945_n.jpg?stp=cp6_dst-jpg_s590x590_tt6&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=TGbjAUfiDo8Q7kNvwHFmZHg&_nc_oc=AdrW9UfTCwbsLHN5EHpoVAcjX_hV_FJ5p4FnF0CE-7hxajqB0LCoTgZ9L0Mk0Si96Ic&_nc_zt=23&_nc_ht=scontent-bos5-1.xx&_nc_gid=kY5z-M094_5X39oW6kTOXw&_nc_ss=70289&oh=00_Af7SQf_1O2DbjpFp3wd0ARH3eKItdKg-mKl3TvP7OLLuKw&oe=6A14D969,https://scontent-bos5-1.xx.fbcdn.net/v/t15.5256-10/694145037_2013743366229048_4876946736694044623_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=111&ccb=1-7&_nc_sid=117846&_nc_ohc=xo-qGfEWFPwQ7kNvwFugSoF&_nc_oc=AdoxyrqxkkeiPJpcDj7sPmehyk_Q12wWDmEg0Np7w4eZpU4jezh8l9pgMymafJkiBaQ&_nc_zt=23&_nc_ht=scontent-bos5-1.xx&_nc_gid=kY5z-M094_5X39oW6kTOXw&_nc_ss=70289&oh=00_Af4SF5u2uZXaBRHx303ikik1x7FsD7lEWPQylWRMmvgN5g&oe=6A14DDB3, , , ,TRUE,0.95,大角咀 One Bedford Place 停車場新設 Tesla 免費 EV 充電服務，對 Tesla 車主而言是一項便利的新設施。,其他無關,未提及,新啟用,Tesla,Unknown,大角咀 One Bedford Place 停車場,Positive,免費充電,None,該停車場新增 Tesla 免費充電設施，將吸引更多 Tesla 車主前往使用，提升該停車場對電動車車主的吸引力與便利性。,Tesla 持續擴展其 Destination Charger 網絡，透過免費充電優惠吸引車主停留，有助鞏固 Tesla 生態圈忠誠度，並對其他充電營辦商構成競爭壓力。
香港電動車資訊及充電交流谷,https://www.facebook.com/2680794722215565/posts/3830612397233786,5/7/2026,pfbid0Rxazm7zAifjumUTbjME4sU3o1PXbMZC9vDMDhYMvmFBgTciH57uLFigJebrPwV71l,"元朗不用泊車錢充電站,請師兄們比意見","元朗不用泊車錢充電站,請師兄們比意見想問元朗充電邊度平同唔洗停車場錢?", ,2,0, , , , , , , , ,TRUE,0.85,車主在元朗區尋找免停車場費用的廉價充電站，希望了解哪些充電地點不需額外繳付泊車費，以降低總充電成本。,充電疑問,未提及,營運中,Unknown,Unknown,元朗,Neutral,None,None,車主對充電總成本（電費+泊車費）高度敏感，傾向尋找免泊車費的充電方案，反映價格競爭在元朗區仍為車主選址充電的重要決策因素。,免泊車費充電站對價格敏感車主極具吸引力，營辦商可考慮與停車場營運商合作推出「充電免泊車」捆綁優惠，或選擇已免泊車費的場地設點以搶佔市場份額。
香港電動車資訊及充電交流谷,https://www.facebook.com/2680794722215565/posts/3826833960944963,5/4/2026,1.50781E+15,請問大家屋苑停車場裝充電係裝type A 定Type B?Thanks,請問大家屋苑停車場裝充電係裝type A 定Type B?Thanks,1,9,0, , , , , , , , ,TRUE,0.95,車主查詢屋苑停車場安裝充電設施應選擇Type A還是Type B方案，反映住戶正處於規劃住宅充電基礎設施的前期階段，需要了解兩種方案的技術規格差異。,充電疑問,未提及,未提及,Unknown,Unknown,Unknown,Neutral,None,None,此類查詢反映住宅屋苑車主正面臨選擇充電安裝方案的決策點，若營辦商能針對Type A及Type B的優缺點提供清晰比較及一站式安裝服務，將有助搶佔屋苑充電市場。,住宅屋苑充電安裝市場仍是藍海，車主對於Type A與Type B的技術認知不足，反映中電/港燈的審批流程及安裝方案資訊傳遞仍有改善空間，私營營辦商可藉此推出屋苑專屬安裝諮詢服務來搶佔市場份額。
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3819746774987015/,4/27/2026,pfbid035DR9TtGn1JSFEUYy1ceQMS87zvZMUPFgTXjBjVKsKCxzVwe2g3VBePk9xzTNSMqYl,各位師兄姐，請問如果係租屋住（可能住兩年就搬），裝咩充電樁性價比較高？,各位師兄姐，請問如果係租屋住（可能住兩年就搬），裝咩充電樁性價比較高？,5,14,0, , , , , , , , ,TRUE,0.6,用戶為租客身分，詢問若僅租住約兩年，應選擇安裝哪種家用充電樁性價比最高，尋求車主社群意見。,充電疑問,中充/慢充,未提及,Unknown,Unknown,Unknown,Neutral,None,None,反映租客對可攜式或易拆卸充電方案有潛在需求，市場上如插座式便攜充電器或租用式充電方案可能更受此類車主青睞。,租客市場存在安裝意願低的痛點，充電營辦商可考慮推出靈活租賃或可遷移的家用充電方案，以搶佔此類過渡性用戶群。
香港電動車充電資訊交流,https://www.facebook.com/groups/366950274676457/permalink/1727408728630598/,4/24/2026,pfbid0Qji7KbASD29mpsi3YjV8SpKyV1izhnADjMhACytakNQhgDwA2cWT6wCADt9oXamCl,又有優惠啦！！！,又有優惠啦！！！佐敦高臨停車場，電動車月租優惠！$3800,3,0,1,https://scontent-lga3-3.xx.fbcdn.net/v/t39.30808-6/677761721_122202717134581123_1503788171277941040_n.jpg?stp=cp6_dst-jpg_s960x960_tt6&_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=zUzOA28OkGsQ7kNvwGG6glG&_nc_oc=AdpkDQmDMRpir5cccqa-KHvHuPbTq86urZHIIVjQfbM5UNS0GbZbrJa6YgE0qNt34Ts&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=FwEn31ou8UYqcYE8RP1ArA&_nc_ss=70289&oh=00_Af7gWVFqQFgQ5Dh0bvtmgD20lLwmseVlZ98Zf6gID5YQQA&oe=6A150003, , , , , , , ,TRUE,0.85,"佐敦高臨停車場推出電動車月租優惠，月租收費為港幣$3,800。",價格動態,未提及,營運中,Unknown,Unknown,佐敦高臨停車場,Positive,"月租港幣$3,800",None,"月租$3,800的電動車專屬優惠能吸引居於附近的電動車車主長期租用，有助鎖定穩定用戶群，減少車主每日尋找泊位的煩惱。",佐敦高臨停車場主動推出電動車月租優惠，反映私人發展商正積極以價格策略搶佔電動車泊位市場，對周邊未提供類似優惠的停車場構成競爭壓力，或引發區內月租價格戰。
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3817298091898550/,4/22/2026,1.58833E+15, ,請問屋苑掛充電錶有冇邊間好？同埋有咩野要注意？,1,3,0, , , , , , , , ,TRUE,0.92,屋苑車主查詢安裝充電錶的服務商選擇及注意事項，反映住戶正積極尋求私人充電解決方案，屬於住宅充電基礎設施安裝前期的資訊搜集階段。,充電疑問,未提及,未提及,Unknown,Unknown,Unknown,Neutral,None,None,反映車主對住宅充電安裝需求上升，住戶主動比較服務商顯示市場教育正在成熟，安裝充電錶將成為購車後的重要決策環節。,住宅充電安裝服務市場競爭激烈，營辦商應加強屋苑推廣及一條龍安裝服務，提供清晰報價與技術解說以搶佔家用充電市場份額。
電動車好去處分享,https://www.facebook.com/groups/hkevdiary/permalink/1724727288940263/,4/17/2026,pfbid0KNu1roBr4uHtKMnU3SqYQ3nqY8MzEej35GBxayXS7EVG4GDjc1PG8g28PXZCmyYPl, ,大家有冇用多層停車場嗰d中差,2,10,1,,,,,,https://www.facebook.com/carparkherohk/posts/pfbid02UiaVfa8jWQgFwZH9xGTJT2BdET6hqHCzecWDA8Q9Thz6j2pUojM9XsMusqb1urU2l,"74個政府停車場中，有1,600個充電樁的平均使用率是12%
對比去年數字雖有上升，但超過一半充電樁的平均使用率是單位數", ,TRUE,0.95,"帖文詢問車主是否使用多層停車場的中速充電樁，並引用數據指出74個政府停車場共1,600個充電樁平均使用率僅12%，超過一半充電樁使用率為單位數，反映政府中速充電設施使用率偏低。",充電疑問,中充/慢充,營運中,Unknown,政府,Unknown,Neutral,None,None,使用率低反映車主對政府停車場中速充電樁需求不高，可能因充電速度慢、泊車費貴或位置不便，導致車主傾向選用快充或家用充電。,政府充電樁使用率偏低說明公共中速充電市場未如預期爆發，私營快充營辦商應聚焦高流量地點提供快充方案，而非盲目跟隨政府布局中速充電網絡。
電動車好去處分享,https://www.facebook.com/groups/hkevdiary/permalink/1724084889004503/,4/16/2026,1.00423E+15, ,巴打們如果部車冇Apps屋企個叉電樁亦都冇Apps咁我想預設叉電時間之類係咪有啲乜嘢後加硬件或者可以set時間嘅叉電線解決呢個問題？,4,20,0,,,,,, , , ,TRUE,0.85,車主查詢若車輛及家用充電樁均無應用程式排程功能，是否有後加硬件或可設定充電時間的充電線，以實現預設充電時間的功能。,充電疑問,中充/慢充,營運中,Unknown,Unknown,Unknown,Neutral,None,None,None,None
